year,State,State.Minimum.Wage,State.Minimum.Wage.2020.Dollars,Federal.Minimum.Wage,Federal.Minimum.Wage.2020.Dollars,Effective.Minimum.Wage,Effective.Minimum.Wage.2020.Dollars,CPI.Average,Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Total Employment in State/Area,Total Unemployment in State/Area,Percent (%) of Labor Force Unemployed in State/Area,Real GDP (Biillion),Nominal GDP
2002,Virginia,5.15,7.4,5.15,7.4,5.15,7.4,179.9,5453730.833,3740188.417,3576871.917,163316.5,4.358333333,10929.1,14472.7
2002,Washington,6.9,9.92,5.15,7.4,6.9,9.92,179.9,4601381.25,3101306,2881745.583,219560.4167,7.075,10929.1,14472.7
2002,West Virginia,5.15,7.4,5.15,7.4,5.15,7.4,179.9,1428455.167,798758.25,747170.0833,51588.16667,6.458333333,10929.1,14472.7
2002,Wisconsin,5.15,7.4,5.15,7.4,5.15,7.4,179.9,4170446,3017466.917,2856767,160699.9167,5.325,10929.1,14472.7
2002,Wyoming,5.15,7.4,5.15,7.4,5.15,7.4,179.9,379313.5833,269452.75,258627.3333,10825.41667,4.008333333,10929.1,14472.7
2003,Alabama,0,0,5.15,7.24,5.15,7.24,184,3421469.083,2128286.5,2001012.75,127273.75,5.983333333,11456.5,14877.3
2003,Alaska,7.15,10.05,5.15,7.24,7.15,10.05,184,459947.25,332337.5,306808.8333,25528.66667,7.683333333,11456.5,14877.3
2003,Arizona,0,0,5.15,7.24,5.15,7.24,184,4174320,2728848.583,2570878.083,157970.5,5.783333333,11456.5,14877.3
2003,Arkansas,5.15,7.24,5.15,7.24,5.15,7.24,184,2068569.5,1282379.667,1208365,74014.66667,5.758333333,11456.5,14877.3
2003,California,6.75,9.49,5.15,7.24,6.75,9.49,184,26210570.58,17271797.58,16080423.25,1191374.333,6.891666667,11456.5,14877.3
2003,Colorado,5.15,7.24,5.15,7.24,5.15,7.24,184,3451820.667,2490189.167,2338144.25,152044.9167,6.108333333,11456.5,14877.3
2003,Connecticut,6.9,9.7,5.15,7.24,6.9,9.7,184,2651471.583,1785681.333,1688269.833,97411.5,5.45,11456.5,14877.3
2003,Delaware,6.15,8.65,5.15,7.24,6.15,8.65,184,622358.6667,415865.9167,397329.0833,18536.83333,4.466666667,11456.5,14877.3
2003,District of Columbia,6.15,8.65,5.15,7.24,6.15,8.65,184,461085,308615.4167,286138.8333,22476.58333,7.275,11456.5,14877.3
2003,Florida,0,0,5.15,7.24,5.15,7.24,184,13247146.5,8122815.667,7760328.333,362487.3333,4.466666667,11456.5,14877.3
2003,Georgia,5.15,7.24,5.15,7.24,5.15,7.24,184,6465778.417,4413245.917,4185872.5,227373.4167,5.141666667,11456.5,14877.3
2003,Hawaii,6.25,8.79,5.15,7.24,6.25,8.79,184,922736,603685.3333,580123.5833,23561.75,3.908333333,11456.5,14877.3
2003,Idaho,5.15,7.24,5.15,7.24,5.15,7.24,184,1006837.5,691547.0833,653077,38470.08333,5.566666667,11456.5,14877.3
2003,Illinois,5.15,7.24,5.15,7.24,5.15,7.24,184,9515975,6310163.25,5884760.667,425402.5833,6.725,11456.5,14877.3
2003,Indiana,5.15,7.24,5.15,7.24,5.15,7.24,184,4687700.5,3177829.5,3010517.583,167311.9167,5.275,11456.5,14877.3
2003,Iowa,5.15,7.24,5.15,7.24,5.15,7.24,184,2253298.417,1607724.75,1536370.917,71353.83333,4.45,11456.5,14877.3
2003,Kansas,2.65,3.73,5.15,7.24,5.15,7.24,184,2041136.833,1440784.083,1360895.75,79888.33333,5.55,11456.5,14877.3
2003,Kentucky,5.15,7.24,5.15,7.24,5.15,7.24,184,3156144.083,1965518.25,1843910.167,121608.0833,6.191666667,11456.5,14877.3
2003,Louisiana,0,0,5.15,7.24,5.15,7.24,184,3326117.5,2024411.833,1897125.667,127286.1667,6.283333333,11456.5,14877.3
2003,Maine,6.25,8.79,5.15,7.24,6.25,8.79,184,1026710.583,684990.75,649742.25,35248.5,5.15,11456.5,14877.3
2003,Maryland,5.15,7.24,5.15,7.24,5.15,7.24,184,4156956.583,2880283.25,2742247.833,138035.4167,4.8,11456.5,14877.3
2003,Massachusetts,6.75,9.49,5.15,7.24,6.75,9.49,184,5028613.833,3418968.167,3223150.25,195817.9167,5.733333333,11456.5,14877.3
2003,Michigan,5.15,7.24,5.15,7.24,5.15,7.24,184,7667603.917,5035476.583,4678458.5,357018.0833,7.091666667,11456.5,14877.3
2003,Minnesota,4.9,6.89,5.15,7.24,5.15,7.24,184,3859916.083,2892974.167,2754436.5,138537.6667,4.783333333,11456.5,14877.3
2003,Mississippi,0,0,5.15,7.24,5.15,7.24,184,2120642.333,1304305.75,1224179.75,80126,6.141666667,11456.5,14877.3
2003,Missouri,5.15,7.24,5.15,7.24,5.15,7.24,184,4346055.75,2982964.5,2814222.167,168742.3333,5.658333333,11456.5,14877.3
2003,Montana,4,5.62,5.15,7.24,5.15,7.24,184,708358.3333,470433,448164.25,22268.75,4.741666667,11456.5,14877.3
2003,Nebraska,5.15,7.24,5.15,7.24,5.15,7.24,184,1307146.583,966920.5833,928727.8333,38192.75,3.941666667,11456.5,14877.3
2003,Nevada,5.15,7.24,5.15,7.24,5.15,7.24,184,1690419.583,1150288,1089709.667,60578.33333,5.283333333,11456.5,14877.3
2003,New Hampshire,5.15,7.24,5.15,7.24,5.15,7.24,184,993694.5,708855.0833,677213.75,31641.33333,4.466666667,11456.5,14877.3
2003,New Jersey,5.15,7.24,5.15,7.24,5.15,7.24,184,6573502.083,4343705.083,4090339.583,253365.5,5.841666667,11456.5,14877.3
2003,New Mexico,4.25,5.97,5.15,7.24,5.15,7.24,184,1392399.25,880068.25,828213.3333,51854.91667,5.9,11456.5,14877.3
2003,New York,5.15,7.24,5.15,7.24,5.15,7.24,184,14828504,9283230.333,8688581.333,594649,6.4,11456.5,14877.3
2003,North Carolina,5.15,7.24,5.15,7.24,5.15,7.24,184,6363375.583,4284753.833,3996895.417,287858.4167,6.716666667,11456.5,14877.3
2003,North Dakota,5.15,7.24,5.15,7.24,5.15,7.24,184,485632.25,347062.1667,335061.0833,12001.08333,3.475,11456.5,14877.3
2003,Ohio,2.8,3.94,5.15,7.24,5.15,7.24,184,8751391,5861315.833,5497305,364010.8333,6.216666667,11456.5,14877.3
2003,Oklahoma,2,2.81,5.15,7.24,5.15,7.24,184,2626130.417,1686352.917,1595333.75,91019.16667,5.408333333,11456.5,14877.3
2003,Oregon,6.9,9.7,5.15,7.24,6.9,9.7,184,2754793.417,1845612.583,1697404.083,148208.5,8.016666667,11456.5,14877.3
2003,Pennsylvania,5.15,7.24,5.15,7.24,5.15,7.24,184,9606889.75,6157693.917,5807071.667,350622.25,5.7,11456.5,14877.3
2003,Rhode Island,6.15,8.65,5.15,7.24,6.15,8.65,184,834524.9167,560630.75,529395.4167,31235.33333,5.575,11456.5,14877.3
2003,South Carolina,0,0,5.15,7.24,5.15,7.24,184,3133914.833,1999162,1855169.25,143992.75,7.191666667,11456.5,14877.3
2003,South Dakota,5.15,7.24,5.15,7.24,5.15,7.24,184,576253.6667,421433.3333,406827.5,14605.83333,3.475,11456.5,14877.3
2003,Tennessee,0,0,5.15,7.24,5.15,7.24,184,4492255.083,2904920.75,2744932.417,159988.3333,5.508333333,11456.5,14877.3
2003,Texas,5.15,7.24,5.15,7.24,5.15,7.24,184,16050108.33,10909402.75,10175185.58,734217.1667,6.733333333,11456.5,14877.3
2003,Utah,5.15,7.24,5.15,7.24,5.15,7.24,184,1689212.417,1197185.167,1130607.083,66578.08333,5.566666667,11456.5,14877.3
2003,Vermont,6.25,8.79,5.15,7.24,6.25,8.79,184,487921.75,346329.5,331180.1667,15149.33333,4.383333333,11456.5,14877.3
2003,Virginia,5.15,7.24,5.15,7.24,5.15,7.24,184,5518251.583,3771767.667,3608559.75,163207.9167,4.341666667,11456.5,14877.3
2003,Washington,7.01,9.85,5.15,7.24,7.01,9.85,184,4660988.333,3135393.25,2909119.25,226274,7.233333333,11456.5,14877.3
2003,West Virginia,5.15,7.24,5.15,7.24,5.15,7.24,184,1431581.75,791748.1667,739791.0833,51957.08333,6.566666667,11456.5,14877.3
2003,Wisconsin,5.15,7.24,5.15,7.24,5.15,7.24,184,4210385.667,3044680.5,2873419.417,171261.0833,5.616666667,11456.5,14877.3
2003,Wyoming,5.15,7.24,5.15,7.24,5.15,7.24,184,382581.1667,272750.5833,260956.5,11794.08333,4.325,11456.5,14877.3
2004,Alabama,0,0,5.15,7.05,5.15,7.05,188.9,3444085.167,2138181,2018713.917,119467.0833,5.575,12217.2,15449.8
2004,Alaska,7.15,9.79,5.15,7.05,7.15,9.79,188.9,470998.9167,337400.6667,312354,25046.66667,7.416666667,12217.2,15449.8
2004,Arizona,0,0,5.15,7.05,5.15,7.05,188.9,4304035.75,2787807.833,2649103,138704.8333,4.966666667,12217.2,15449.8
2004,Arkansas,5.15,7.05,5.15,7.05,5.15,7.05,188.9,2087586.917,1302127.25,1229482,72645.25,5.583333333,12217.2,15449.8
2004,California,6.75,9.24,5.15,7.05,6.75,9.24,188.9,26503319.83,17369663.92,16289776.08,1079887.833,6.216666667,12217.2,15449.8
2004,Colorado,5.15,7.05,5.15,7.05,5.15,7.05,188.9,3491059.5,2538501.917,2397119.25,141382.6667,5.566666667,12217.2,15449.8
2004,Connecticut,7.1,9.72,5.15,7.05,7.1,9.72,188.9,2664643.917,1776828.5,1686496.083,90332.41667,5.091666667,12217.2,15449.8
2004,Delaware,6.15,8.42,5.15,7.05,6.15,8.42,188.9,632720.3333,421002.6667,402907.9167,18094.75,4.3,12217.2,15449.8
2004,District of Columbia,6.15,8.42,5.15,7.05,6.15,8.42,188.9,463326.1667,313587.75,288250.3333,25337.41667,8.083333333,12217.2,15449.8
2004,Florida,0,0,5.15,7.05,5.15,7.05,188.9,13558862.75,8344749.583,8031494.167,313255.4167,3.75,12217.2,15449.8
2004,Georgia,5.15,7.05,5.15,7.05,5.15,7.05,188.9,6589697.583,4463887.833,4235823.417,228064.4167,5.083333333,12217.2,15449.8
2004,Hawaii,6.25,8.56,5.15,7.05,6.25,8.56,188.9,941334.8333,611685.5,591523.3333,20162.16667,3.291666667,12217.2,15449.8
2004,Idaho,5.15,7.05,5.15,7.05,5.15,7.05,188.9,1028369.667,702929.0833,668768.5,34160.58333,4.866666667,12217.2,15449.8
2004,Illinois,5.5,7.53,5.15,7.05,5.5,7.53,188.9,9559591.167,6347363.583,5955133.083,392230.5,6.175,12217.2,15449.8
2004,Indiana,5.15,7.05,5.15,7.05,5.15,7.05,188.9,4715526.167,3164744.917,2993457.75,171287.1667,5.4,12217.2,15449.8
2004,Iowa,5.15,7.05,5.15,7.05,5.15,7.05,188.9,2263147.667,1607085.25,1534377.667,72707.58333,4.525,12217.2,15449.8
2004,Kansas,2.65,3.63,5.15,7.05,5.15,7.05,188.9,2052157.417,1458720.167,1378209.833,80510.33333,5.508333333,12217.2,15449.8
2004,Kentucky,5.15,7.05,5.15,7.05,5.15,7.05,188.9,3176063,1970014.333,1861669.75,108344.5833,5.5,12217.2,15449.8
2004,Louisiana,0,0,5.15,7.05,5.15,7.05,188.9,3341006.25,2029872.917,1914214.167,115658.75,5.7,12217.2,15449.8
2004,Maine,6.25,8.56,5.15,7.05,6.25,8.56,188.9,1035627.25,685844.8333,653933.5833,31911.25,4.658333333,12217.2,15449.8
2004,Maryland,5.15,7.05,5.15,7.05,5.15,7.05,188.9,4206817.25,2884578.917,2751687.667,132891.25,4.616666667,12217.2,15449.8
2004,Massachusetts,6.75,9.24,5.15,7.05,6.75,9.24,188.9,5043900.917,3399677,3225977.083,173699.9167,5.108333333,12217.2,15449.8
2004,Michigan,5.15,7.05,5.15,7.05,5.15,7.05,188.9,7706420,5053805.25,4702857.917,350947.3333,6.95,12217.2,15449.8
2004,Minnesota,4.9,6.71,5.15,7.05,5.15,7.05,188.9,3893414.25,2892047.083,2759484.167,132562.9167,4.583333333,12217.2,15449.8
2004,Mississippi,0,0,5.15,7.05,5.15,7.05,188.9,2135239.167,1314868.333,1234190.417,80677.91667,6.158333333,12217.2,15449.8
2004,Missouri,5.15,7.05,5.15,7.05,5.15,7.05,188.9,4386582.417,2995635.917,2819680.417,175955.5,5.875,12217.2,15449.8
2004,Montana,4,5.48,5.15,7.05,5.15,7.05,188.9,718056.75,478148.6667,456583.8333,21564.83333,4.508333333,12217.2,15449.8
2004,Nebraska,5.15,7.05,5.15,7.05,5.15,7.05,188.9,1315032.333,973481.5,935644,37837.5,3.908333333,12217.2,15449.8
2004,Nevada,5.15,7.05,5.15,7.05,5.15,7.05,188.9,1756312.167,1178490.083,1126064.333,52425.75,4.458333333,12217.2,15449.8
2004,New Hampshire,5.15,7.05,5.15,7.05,5.15,7.05,188.9,1007297.667,715438.75,688189.6667,27249.08333,3.8,12217.2,15449.8
2004,New Jersey,5.15,7.05,5.15,7.05,5.15,7.05,188.9,6602607.167,4347456.083,4133538.167,213917.9167,4.925,12217.2,15449.8
2004,New Mexico,5.15,7.05,5.15,7.05,5.15,7.05,188.9,1413287.417,890302.8333,840857.75,49445.08333,5.558333333,12217.2,15449.8
2004,New York,5.15,7.05,5.15,7.05,5.15,7.05,188.9,14920092.58,9355758.5,8813439.083,542319.4167,5.791666667,12217.2,15449.8
2004,North Carolina,5.15,7.05,5.15,7.05,5.15,7.05,188.9,6452248.583,4287821.417,4036445.833,251375.5833,5.858333333,12217.2,15449.8
2004,North Dakota,5.15,7.05,5.15,7.05,5.15,7.05,188.9,489446.25,353598.0833,341685.9167,11912.16667,3.383333333,12217.2,15449.8
2004,Ohio,2.8,3.83,5.15,7.05,5.15,7.05,188.9,8784378,5850977.417,5485365.417,365612,6.25,12217.2,15449.8
2004,Oklahoma,2,2.74,5.15,7.05,5.15,7.05,188.9,2638115.417,1689956,1610347.583,79608.41667,4.708333333,12217.2,15449.8
2004,Oregon,7.05,9.65,5.15,7.05,7.05,9.65,188.9,2781850.5,1845137.833,1709849.417,135288.4167,7.341666667,12217.2,15449.8
2004,Pennsylvania,5.15,7.05,5.15,7.05,5.15,7.05,188.9,9649682.083,6211705.917,5878103.833,333602.0833,5.358333333,12217.2,15449.8
2004,Rhode Island,6.75,9.24,5.15,7.05,6.75,9.24,188.9,837494.1667,555609.5,526440.5833,29168.91667,5.25,12217.2,15449.8
2004,South Carolina,0,0,5.15,7.05,5.15,7.05,188.9,3178645.083,2043291.917,1891435.75,151856.1667,7.441666667,12217.2,15449.8
2004,South Dakota,5.15,7.05,5.15,7.05,5.15,7.05,188.9,582859.3333,425938.8333,410600.4167,15338.41667,3.608333333,12217.2,15449.8
2004,Tennessee,0,0,5.15,7.05,5.15,7.05,188.9,4541581.083,2895816.667,2740891.5,154925.1667,5.35,12217.2,15449.8
2004,Texas,5.15,7.05,5.15,7.05,5.15,7.05,188.9,16322711.83,10995044.08,10334618,660426.0833,6.016666667,12217.2,15449.8
2004,Utah,5.15,7.05,5.15,7.05,5.15,7.05,188.9,1730928.417,1231551.667,1169920.333,61631.33333,5.008333333,12217.2,15449.8
2004,Vermont,6.75,9.24,5.15,7.05,6.75,9.24,188.9,491812.6667,347298.5833,334518.5,12780.08333,3.675,12217.2,15449.8
2004,Virginia,5.15,7.05,5.15,7.05,5.15,7.05,188.9,5615773.333,3813625.5,3657879.167,155746.3333,4.083333333,12217.2,15449.8
2004,Washington,7.16,9.8,5.15,7.05,7.16,9.8,188.9,4737670.25,3188761.917,2988081.833,200680.0833,6.3,12217.2,15449.8
2004,West Virginia,5.15,7.05,5.15,7.05,5.15,7.05,188.9,1432843.583,789350.75,743891.5,45459.25,5.766666667,12217.2,15449.8
2004,Wisconsin,5.15,7.05,5.15,7.05,5.15,7.05,188.9,4247546.5,3034066,2883054.167,151011.8333,4.975,12217.2,15449.8
2004,Wyoming,5.15,7.05,5.15,7.05,5.15,7.05,188.9,386203.75,274688.25,264165,10523.25,3.841666667,12217.2,15449.8
2005,Alabama,0,0,5.15,6.82,5.15,6.82,195.3,3477390.667,2140116.25,2044937.25,95179,4.458333333,13039.2,15988
2005,Alaska,7.15,9.47,5.15,6.82,7.15,9.47,195.3,480221.9167,344135.1667,320288.5,23846.66667,6.933333333,13039.2,15988
2005,Arizona,0,0,5.15,6.82,5.15,6.82,195.3,4465450.75,2862538.25,2729310.417,133227.8333,4.666666667,13039.2,15988
2005,Arkansas,5.15,6.82,5.15,6.82,5.15,6.82,195.3,2112848.083,1333986.833,1263888.083,70098.75,5.258333333,13039.2,15988
2005,California,6.75,8.94,5.15,6.82,6.75,8.94,195.3,26761750.25,17537645.67,16594411.17,943234.5,5.383333333,13039.2,15988
2005,Colorado,5.15,6.82,5.15,6.82,5.15,6.82,195.3,3548119.917,2572486.333,2442173.583,130312.75,5.075,13039.2,15988
2005,Connecticut,7.1,9.4,5.15,6.82,7.1,9.4,195.3,2677266.167,1794540.167,1708318.917,86221.25,4.8,13039.2,15988
2005,Delaware,6.15,8.15,5.15,6.82,6.15,8.15,195.3,644982.4167,433313.0833,413863.25,19449.83333,4.508333333,13039.2,15988
2005,District of Columbia,6.6,8.74,5.15,6.82,6.6,8.74,195.3,466612.5833,318148.1667,295924.0833,22224.08333,6.991666667,13039.2,15988
2005,Florida,0,0,5.15,6.82,5.15,6.82,195.3,13894684.25,8647734.417,8400945.167,246789.25,2.875,13039.2,15988
2005,Georgia,5.15,6.82,5.15,6.82,5.15,6.82,195.3,6747799.917,4598017.25,4336462.667,261554.5833,5.683333333,13039.2,15988
2005,Hawaii,6.25,8.28,5.15,6.82,6.25,8.28,195.3,951366.4167,625570.4167,607928.5,17641.91667,2.825,13039.2,15988
2005,Idaho,5.15,6.82,5.15,6.82,5.15,6.82,195.3,1056225.167,730461.9167,701274.3333,29187.58333,3.991666667,13039.2,15988
2005,Illinois,6.5,8.61,5.15,6.82,6.5,8.61,195.3,9611487.917,6410714.583,6044703.75,366010.8333,5.716666667,13039.2,15988
2005,Indiana,5.15,6.82,5.15,6.82,5.15,6.82,195.3,4752907.833,3202414.833,3030019.083,172395.75,5.391666667,13039.2,15988
2005,Iowa,5.15,6.82,5.15,6.82,5.15,6.82,195.3,2275360.917,1628542.167,1558852.75,69689.41667,4.291666667,13039.2,15988
2005,Kansas,2.65,3.51,5.15,6.82,5.15,6.82,195.3,2067011,1458359.25,1384460.667,73898.58333,5.066666667,13039.2,15988
2005,Kentucky,5.15,6.82,5.15,6.82,5.15,6.82,195.3,3207182.917,1991368.333,1874755.167,116613.1667,5.875,13039.2,15988
2005,Louisiana,0,0,5.15,6.82,5.15,6.82,195.3,3290373.333,2077941.333,1930058.333,147883,7.058333333,13039.2,15988
2005,Maine,6.35,8.41,5.15,6.82,6.35,8.41,195.3,1043211,695227.6667,661175.75,34051.91667,4.891666667,13039.2,15988
2005,Maryland,5.15,6.82,5.15,6.82,5.15,6.82,195.3,4253902.583,2931630.75,2800381.417,131249.3333,4.475,13039.2,15988
2005,Massachusetts,6.75,8.94,5.15,6.82,6.75,8.94,195.3,5063713.917,3385549.583,3223258.833,162290.75,4.8,13039.2,15988
2005,Michigan,5.15,6.82,5.15,6.82,5.15,6.82,195.3,7736939.583,5070005.167,4726095.083,343910.0833,6.791666667,13039.2,15988
2005,Minnesota,4.9,6.49,5.15,6.82,5.15,6.82,195.3,3928816.833,2882139.417,2763594.083,118545.3333,4.1,13039.2,15988
2005,Mississippi,0,0,5.15,6.82,5.15,6.82,195.3,2143324,1317097.167,1217185.25,99911.91667,7.6,13039.2,15988
2005,Missouri,5.15,6.82,5.15,6.82,5.15,6.82,195.3,4435044.917,3010244.083,2847395.083,162849,5.4,13039.2,15988
2005,Montana,4,5.3,5.15,6.82,5.15,6.82,195.3,728189.0833,485496.1667,465780.0833,19716.08333,4.066666667,13039.2,15988
2005,Nebraska,5.15,6.82,5.15,6.82,5.15,6.82,195.3,1324177.917,972384.6667,935789.3333,36595.33333,3.758333333,13039.2,15988
2005,Nevada,5.15,6.82,5.15,6.82,5.15,6.82,195.3,1819151.833,1228415.333,1177612.5,50802.83333,4.125,13039.2,15988
2005,New Hampshire,5.15,6.82,5.15,6.82,5.15,6.82,195.3,1019428,726006.5,699641.25,26365.25,3.625,13039.2,15988
2005,New Jersey,5.15,6.82,5.15,6.82,5.15,6.82,195.3,6630668.667,4387116.667,4192819.833,194296.8333,4.441666667,13039.2,15988
2005,New Mexico,5.15,6.82,5.15,6.82,5.15,6.82,195.3,1436752.833,905856.5833,858792.6667,47063.91667,5.183333333,13039.2,15988
2005,New York,6,7.95,5.15,6.82,6,7.95,195.3,15008243.25,9457442.417,8988560.083,468882.3333,4.958333333,13039.2,15988
2005,North Carolina,5.15,6.82,5.15,6.82,5.15,6.82,195.3,6570999.583,4348614.917,4105044,243570.9167,5.6,13039.2,15988
2005,North Dakota,5.15,6.82,5.15,6.82,5.15,6.82,195.3,491658.5833,356412.5833,344617.75,11794.83333,3.308333333,13039.2,15988
2005,Ohio,2.8,3.71,5.15,6.82,5.15,6.82,195.3,8819792.417,5880798.083,5532701,348097.0833,5.933333333,13039.2,15988
2005,Oklahoma,2,2.65,5.15,6.82,5.15,6.82,195.3,2658129.583,1709120.5,1635107.5,74013,4.325,13039.2,15988
2005,Oregon,7.25,9.6,5.15,6.82,7.25,9.6,195.3,2823512.917,1848992.583,1734755.833,114236.75,6.191666667,13039.2,15988
2005,Pennsylvania,5.15,6.82,5.15,6.82,5.15,6.82,195.3,9702277,6256787.333,5944422.5,312364.8333,4.983333333,13039.2,15988
2005,Rhode Island,6.75,8.94,5.15,6.82,6.75,8.94,195.3,837143,563341.5833,534501.5833,28840,5.108333333,13039.2,15988
2005,South Carolina,0,0,5.15,6.82,5.15,6.82,195.3,3234048.5,2070940.417,1919859.917,151080.5,7.291666667,13039.2,15988
2005,South Dakota,5.15,6.82,5.15,6.82,5.15,6.82,195.3,589510.25,429250.25,414036,15214.25,3.55,13039.2,15988
2005,Tennessee,0,0,5.15,6.82,5.15,6.82,195.3,4610116.833,2899068,2739023.333,160044.6667,5.525,13039.2,15988
2005,Texas,5.15,6.82,5.15,6.82,5.15,6.82,195.3,16623005.42,11172303.67,10562009.67,610294,5.458333333,13039.2,15988
2005,Utah,5.15,6.82,5.15,6.82,5.15,6.82,195.3,1777777.333,1280607.583,1228819.583,51788,4.041666667,13039.2,15988
2005,Vermont,7,9.27,5.15,6.82,7,9.27,195.3,495489.5833,349540.25,337432.3333,12107.91667,3.45,13039.2,15988
2005,Virginia,5.15,6.82,5.15,6.82,5.15,6.82,195.3,5705956.333,3906976.417,3757062.833,149913.5833,3.825,13039.2,15988
2005,Washington,7.35,9.73,5.15,6.82,7.35,9.73,195.3,4817314.417,3259985.75,3077509.333,182476.4167,5.591666667,13039.2,15988
2005,West Virginia,5.15,6.82,5.15,6.82,5.15,6.82,195.3,1435075.833,794510.8333,751282.3333,43228.5,5.425,13039.2,15988
2005,Wisconsin,5.15,6.82,5.15,6.82,5.15,6.82,195.3,4285260.583,3029178.917,2885775.417,143403.5,4.741666667,13039.2,15988
2005,Wyoming,5.15,6.82,5.15,6.82,5.15,6.82,195.3,389945.1667,279076.8333,269185.4167,9891.416667,3.541666667,13039.2,15988
2006,Alabama,0,0,5.15,6.61,5.15,6.61,201.6,3522272.833,2169932.667,2083033.167,86899.5,4,13815.6,16433.1
2006,Alaska,7.15,9.17,5.15,6.61,7.15,9.17,201.6,490048.5,348776,325653.3333,23122.66667,6.633333333,13815.6,16433.1
2006,Arizona,0,0,5.15,6.61,5.15,6.61,201.6,4630000.667,2970340,2842627.833,127712.1667,4.308333333,13815.6,16433.1
2006,Arkansas,5.15,6.61,5.15,6.61,5.15,6.61,201.6,2142922.333,1346482.083,1275727.5,70754.58333,5.25,13815.6,16433.1
2006,California,6.75,8.66,5.15,6.61,6.75,8.66,201.6,27012671.33,17661752.17,16795757.92,865994.25,4.916666667,13815.6,16433.1
2006,Colorado,5.15,6.61,5.15,6.61,5.15,6.61,201.6,3621631.917,2640529.917,2528010.917,112519,4.275,13815.6,16433.1
2006,Connecticut,7.4,9.49,5.15,6.61,7.4,9.49,201.6,2694038.333,1830768.833,1749854.25,80914.58333,4.425,13815.6,16433.1
2006,Delaware,6.15,7.89,5.15,6.61,6.15,7.89,201.6,657537,443251.9167,425917.1667,17334.75,3.908333333,13815.6,16433.1
2006,District of Columbia,7,8.98,5.15,6.61,7,8.98,201.6,470130.4167,320499.9167,300217.1667,20282.75,6.325,13815.6,16433.1
2006,Florida,6.4,8.21,5.15,6.61,6.4,8.21,201.6,14163723,8926589,8706253,220336,2.466666667,13815.6,16433.1
2006,Georgia,5.15,6.61,5.15,6.61,5.15,6.61,201.6,6914798.5,4713831.167,4474419.833,239411.3333,5.075,13815.6,16433.1
2006,Hawaii,6.75,8.66,5.15,6.61,6.75,8.66,201.6,960685.5,635405,619205.1667,16199.83333,2.55,13815.6,16433.1
2006,Idaho,5.15,6.61,5.15,6.61,5.15,6.61,201.6,1086237.583,744251.1667,718733.5833,25517.58333,3.425,13815.6,16433.1
2006,Illinois,6.5,8.34,5.15,6.61,6.5,8.34,201.6,9675598.25,6515260.75,6215799,299461.75,4.6,13815.6,16433.1
2006,Indiana,5.15,6.61,5.15,6.61,5.15,6.61,201.6,4796258.167,3235491.167,3074291.25,161199.9167,5,13815.6,16433.1
2006,Iowa,5.15,6.61,5.15,6.61,5.15,6.61,201.6,2291210,1655780.083,1594802.917,60977.16667,3.7,13815.6,16433.1
2006,Kansas,2.65,3.4,5.15,6.61,5.15,6.61,201.6,2080117.5,1467694.417,1402924.25,64770.16667,4.425,13815.6,16433.1
2006,Kentucky,5.15,6.61,5.15,6.61,5.15,6.61,201.6,3245865,2026300,1910099.833,116200.1667,5.725,13815.6,16433.1
2006,Louisiana,0,0,5.15,6.61,5.15,6.61,201.6,3198013.333,2001406.083,1918914.917,82491.16667,4.133333333,13815.6,16433.1
2006,Maine,6.5,8.34,5.15,6.61,6.5,8.34,201.6,1050791,700844.75,667788.5833,33056.16667,4.716666667,13815.6,16433.1
2006,Maryland,5.15,6.61,5.15,6.61,5.15,6.61,201.6,4294114.75,2984216.083,2859388.333,124827.75,4.175,13815.6,16433.1
2006,Massachusetts,6.75,8.66,5.15,6.61,6.75,8.66,201.6,5092893.5,3411600.167,3250525.417,161074.75,4.7,13815.6,16433.1
2006,Michigan,5.15,6.61,5.15,6.61,5.15,6.61,201.6,7764447.75,5056566.167,4701053.25,355512.9167,7.033333333,13815.6,16433.1
2006,Minnesota,5.25,6.74,5.15,6.61,5.25,6.74,201.6,3971808,2889346.167,2771738.583,117607.5833,4.058333333,13815.6,16433.1
2006,Mississippi,0,0,5.15,6.61,5.15,6.61,201.6,2148646.167,1280594.75,1199090.167,81504.58333,6.375,13815.6,16433.1
2006,Missouri,5.15,6.61,5.15,6.61,5.15,6.61,201.6,4487607.833,3036746.917,2888520.667,148226.25,4.875,13815.6,16433.1
2006,Montana,4,5.13,5.15,6.61,5.15,6.61,201.6,739612.0833,495219.4167,478729.5,16489.91667,3.341666667,13815.6,16433.1
2006,Nebraska,5.15,6.61,5.15,6.61,5.15,6.61,201.6,1333582.833,971512.8333,941835.1667,29677.66667,3.041666667,13815.6,16433.1
2006,Nevada,5.15,6.61,5.15,6.61,5.15,6.61,201.6,1883415.75,1291539.5,1239171.417,52368.08333,4.066666667,13815.6,16433.1
2006,New Hampshire,5.15,6.61,5.15,6.61,5.15,6.61,201.6,1032457.833,732448.8333,706599.75,25849.08333,3.533333333,13815.6,16433.1
2006,New Jersey,6.15,7.89,5.15,6.61,6.15,7.89,201.6,6658161.75,4436419.417,4231037.833,205381.5833,4.616666667,13815.6,16433.1
