Year,State,State.Minimum.Wage.2020.Dollars,Federal.Minimum.Wage.2020.Dollars,Effective.Minimum.Wage.2020.Dollars,CPI.Average,Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Percent (%) of Labor Force Unemployed in State/Area,total_import,GDP,Real GDP*,Effective Federal Funds Rate,Inflation Rate,Population,violent total,Murder,rape,Robbery,Aggravated assault,property total,Burglary,Larceny theft,vehicle theft
2009,North Dakota,7.9,7.9,7.9,214.537,503716.5,370413.0,3.9166666666666665,1559625.0,14478.1,16349.1,0.16,1.6916666666666667,646844,266.4,1.9,45.8,16.5,202.2,1980.8,375.1,1464.6,141.1
2009,Ohio,8.8,7.9,8.8,214.537,8953902.75,5906429.5,10.141666666666667,1559625.0,14478.1,16349.1,0.16,1.6916666666666667,11542645,331.9,4.6,35.7,153.1,138.5,3261.3,901.1,2163.9,196.3
2009,Oklahoma,2.41,7.9,7.9,214.537,2774079.3333333335,1770110.5,6.558333333333334,1559625.0,14478.1,16349.1,0.16,1.6916666666666667,3687050,503.4,6.3,41.6,91.1,364.3,3589.6,1032.6,2273.2,283.9
2009,Oregon,10.13,7.9,10.13,214.537,3008001.75,1968778.8333333333,10.791666666666666,1559625.0,14478.1,16349.1,0.16,1.6916666666666667,3825657,260.6,2.3,31.4,65.3,161.5,3000.3,516.0,2223.5,260.8
2009,Pennsylvania,8.62,7.9,8.62,214.537,9939374.416666666,6402933.416666667,7.974999999999999,1559625.0,14478.1,16349.1,0.16,1.6916666666666667,12604767,382.3,5.3,28.8,138.9,209.4,2199.0,434.5,1623.1,141.4
2009,Rhode Island,8.92,7.9,8.92,214.537,841734.6666666666,571261.4166666666,11.391666666666666,1559625.0,14478.1,16349.1,0.16,1.6916666666666667,1053209,254.3,3.0,28.1,74.5,148.6,2616.6,546.2,1842.3,228.1
2009,South Carolina,0.0,7.9,7.9,214.537,3490447.8333333335,2167345.25,11.408333333333331,1559625.0,14478.1,16349.1,0.16,1.6916666666666667,4561242,675.2,6.7,36.5,126.1,506.0,3909.2,996.3,2614.4,298.5
2009,South Dakota,7.9,7.9,7.9,214.537,617609.8333333334,441458.1666666667,4.583333333333333,1559625.0,14478.1,16349.1,0.16,1.6916666666666667,812383,218.7,3.7,61.7,14.4,139.0,1769.9,322.6,1340.6,106.6
2009,Tennessee,0.0,7.9,7.9,214.537,4868440.583333333,3033548.5,10.116666666666667,1559625.0,14478.1,16349.1,0.16,1.6916666666666667,6296254,666.0,7.4,32.1,153.3,473.2,3766.6,1013.8,2514.3,238.5
2009,Texas,7.9,7.9,7.9,214.537,18091029.166666668,11948190.916666666,7.541666666666667,1559625.0,14478.1,16349.1,0.16,1.6916666666666667,24782302,491.0,5.4,33.5,153.4,298.7,4015.3,968.7,2737.7,309.0
2009,Utah,7.9,7.9,7.9,214.537,1972473.5833333333,1374324.25,7.258333333333333,1559625.0,14478.1,16349.1,0.16,1.6916666666666667,2784572,215.4,1.4,33.8,46.8,133.4,3295.0,547.9,2497.9,249.1
2009,Vermont,9.72,7.9,9.72,214.537,507164.4166666667,359348.3333333333,6.166666666666667,1559625.0,14478.1,16349.1,0.16,1.6916666666666667,621760,134.6,1.3,21.2,17.9,94.2,2414.1,558.3,1783.6,72.2
2009,Virginia,7.9,7.9,7.9,214.537,6000844.583333333,4136974.3333333335,6.833333333333333,1559625.0,14478.1,16349.1,0.16,1.6916666666666667,7882590,230.8,4.7,19.9,80.5,125.7,2461.4,405.4,1907.7,148.3
2009,Washington,10.31,7.9,10.31,214.537,5174102.083333333,3464212.75,8.266666666666667,1559625.0,14478.1,16349.1,0.16,1.6916666666666667,6664195,336.3,2.9,38.8,100.7,194.0,3679.6,796.0,2527.3,356.3
2009,West Virginia,8.74,7.9,8.74,214.537,1453260.9166666667,811494.9166666666,8.299999999999999,1559625.0,14478.1,16349.1,0.16,1.6916666666666667,1819777,305.2,4.6,25.8,50.2,224.5,2539.6,659.7,1728.4,151.5
2009,Wisconsin,7.84,7.9,7.9,214.537,4417133.666666667,3113291.1666666665,8.958333333333334,1559625.0,14478.1,16349.1,0.16,1.6916666666666667,5654774,259.1,2.6,19.8,86.7,150.0,2611.8,474.2,1979.7,158.0
2009,Wyoming,6.21,7.9,7.9,214.537,418116.3333333333,299960.9166666667,6.258333333333333,1559625.0,14478.1,16349.1,0.16,1.6916666666666667,544270,219.7,2.0,31.6,14.3,171.8,2616.9,399.8,2078.0,139.1
2010,Alabama,0.0,8.6,8.6,218.056,3690246.75,2196694.4166666665,10.375,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,4785401,383.7,5.7,28.3,101.6,248.0,3528.0,887.8,2414.9,225.3
2010,Alaska,9.19,8.6,9.19,218.056,518526.5,361628.5833333333,8.133333333333333,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,714146,635.3,4.3,74.6,83.2,473.2,2836.8,434.8,2175.3,226.7
2010,Arizona,8.6,8.6,8.6,218.056,4896820.333333333,3096203.1666666665,10.3,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,6413158,413.6,6.4,34.2,108.4,264.7,3536.5,794.2,2403.4,338.9
2010,Arkansas,7.41,8.6,8.6,218.056,2232732.1666666665,1353829.0,7.858333333333333,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,2921588,503.5,4.6,45.2,81.1,372.6,3553.5,1111.1,2252.1,190.3
2010,California,9.49,8.6,9.49,218.056,28532316.333333332,18367201.333333332,12.458333333333334,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,37338198,439.6,4.8,22.3,155.6,256.8,2629.9,612.9,1608.4,408.5
2010,Colorado,8.59,8.6,8.6,218.056,3869707.8333333335,2715095.25,9.141666666666667,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,5047692,323.7,2.6,44.2,62.7,214.3,2674.5,519.0,1932.2,223.3
2010,Connecticut,9.79,8.6,9.79,218.056,2798201.25,1911229.4166666667,9.558333333333334,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,3575498,282.0,3.7,16.6,99.4,162.3,2188.8,423.6,1577.8,187.4
2010,Delaware,8.6,8.6,8.6,218.056,700897.5,436261.9166666667,8.658333333333333,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,899792,623.3,5.7,36.2,204.4,377.0,3453.9,839.1,2399.8,215.0
2010,District of Columbia,9.79,8.6,9.79,218.056,502916.75,346800.9166666667,9.95,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,604912,1326.8,21.8,30.9,715.0,559.1,4761.4,699.8,3225.9,835.7
2010,Florida,8.6,8.6,8.6,218.056,14940260.333333334,9146222.583333334,10.825,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,18838613,541.3,5.2,28.5,138.5,369.0,3551.4,897.7,2433.6,220.1
2010,Georgia,6.11,8.6,8.6,218.056,7322354.916666667,4708977.333333333,10.658333333333331,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,9712157,402.3,5.7,21.7,127.4,247.5,3639.2,998.2,2328.6,312.4
2010,Hawaii,8.6,8.6,8.6,218.056,1030161.9166666666,648396.1666666666,6.825,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,1363359,264.3,1.8,27.7,78.1,156.7,3349.6,638.6,2323.7,387.3
2010,Idaho,8.6,8.6,8.6,218.056,1165429.5,762158.6666666666,8.758333333333333,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,1571102,220.5,1.4,33.9,13.6,171.6,2000.9,414.5,1501.7,84.6
2010,Illinois,9.79,8.6,9.79,218.056,9905097.416666666,6609172.583333333,10.466666666666669,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,12841980,444.9,5.5,23.9,158.7,256.8,2718.1,603.3,1889.7,225.1
2010,Indiana,8.6,8.6,8.6,218.056,4962815.416666667,3175507.0,10.083333333333334,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,6490622,323.3,4.1,27.1,101.1,191.0,3070.2,748.3,2113.9,208.0
2010,Iowa,8.6,8.6,8.6,218.056,2358177.0,1674190.6666666667,6.116666666666667,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,3050202,268.5,1.2,28.9,33.2,205.2,2253.6,549.0,1580.0,124.6
2010,Kansas,8.6,8.6,8.6,218.056,2148694.5,1500469.5833333333,6.933333333333334,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,2859143,370.8,3.4,40.1,53.8,273.5,3116.6,675.6,2230.5,210.6
2010,Kentucky,8.6,8.6,8.6,218.056,3350085.5,2064406.6666666667,10.266666666666667,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,4347223,243.9,4.3,33.1,86.2,120.3,2557.3,700.3,1713.5,143.5
2010,Louisiana,0.0,8.6,8.6,218.056,3437870.5833333335,2084849.5833333333,7.516666666666667,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,4545343,555.3,11.0,27.1,116.5,400.7,3644.8,999.6,2425.8,219.3
2010,Maine,8.9,8.6,8.9,218.056,1073082.5833333333,697749.5833333334,8.416666666666666,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,1327379,122.1,1.8,29.3,31.0,60.0,2478.6,554.8,1849.3,74.5
2010,Maryland,8.6,8.6,8.6,218.056,4488287.583333333,3078517.75,7.825,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,5785681,546.3,7.4,21.2,191.1,326.7,2995.5,634.4,2049.5,311.6
2010,Massachusetts,9.49,8.6,9.49,218.056,5252271.916666667,3478585.25,8.058333333333334,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,6555466,468.9,3.3,27.2,105.2,333.2,2356.8,578.2,1603.6,175.0
2010,Michigan,8.78,8.6,8.78,218.056,7739420.833333333,4754752.083333333,12.191666666666668,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,9877143,493.0,5.9,47.9,116.7,322.5,2748.8,752.7,1718.6,277.5
2010,Minnesota,6.23,8.6,8.6,218.056,4115655.1666666665,2940580.3333333335,7.391666666666667,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,5310658,235.7,1.8,33.9,63.8,136.2,2569.0,459.7,1947.6,161.7
2010,Mississippi,0.0,8.6,8.6,218.056,2228132.1666666665,1308750.0833333333,10.083333333333334,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,2970072,269.3,6.9,31.3,93.5,137.6,2983.0,1025.3,1777.2,180.4
2010,Missouri,8.6,8.6,8.6,218.056,4629450.25,3042979.75,9.508333333333333,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,5995715,457.7,7.0,24.1,103.2,323.4,3350.0,737.1,2343.8,269.1
2010,Montana,4.74,8.6,8.6,218.056,777255.1666666666,500857.3333333333,7.183333333333334,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,990958,275.8,2.5,33.5,15.5,224.2,2564.1,372.6,2035.0,156.5
2010,Nebraska,8.6,8.6,8.6,218.056,1386390.0833333333,992015.1666666666,4.7,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,1830141,278.3,3.0,36.8,55.7,182.8,2667.9,454.5,2016.0,197.4
2010,Nevada,7.77,8.6,8.6,218.056,2061292.5833333333,1358413.0833333333,13.733333333333334,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,2704283,663.0,5.8,35.7,195.9,425.5,2773.5,824.1,1572.8,376.6
2010,New Hampshire,8.6,8.6,8.6,218.056,1055690.9166666667,739304.8333333334,6.083333333333333,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,1316807,167.4,1.0,31.2,34.2,101.0,2219.8,413.4,1730.6,75.7
2010,New Jersey,8.6,8.6,8.6,218.056,6860978.916666667,4559402.416666667,9.658333333333331,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,8799593,307.5,4.2,11.1,134.3,157.8,2080.1,440.2,1463.2,176.8
2010,New Mexico,8.9,8.6,8.9,218.056,1560087.3333333333,928855.75,7.775,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,2065913,588.0,6.8,46.4,78.2,456.6,3425.9,1017.6,2154.2,254.1
2010,New York,8.6,8.6,8.6,218.056,15382859.916666666,9630596.5,8.716666666666667,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,19395206,394.4,4.5,14.4,147.6,227.9,1957.8,339.5,1511.9,106.4
2010,North Carolina,8.6,8.6,8.6,218.056,7295064.833333333,4632281.916666667,10.716666666666669,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,9560234,362.7,5.0,20.9,100.6,236.2,3443.5,1075.6,2176.3,191.6
2010,North Dakota,8.6,8.6,8.6,218.056,521041.5,379036.3333333333,3.6916666666666664,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,674629,229.5,1.5,36.3,13.3,178.3,1780.2,296.5,1354.4,129.4
2010,Ohio,8.66,8.6,8.66,218.056,8970327.166666666,5870336.25,10.266666666666667,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,11537968,314.7,4.2,32.3,142.9,135.3,3266.1,928.5,2154.5,183.1
2010,Oklahoma,2.37,8.6,8.6,218.056,2832709.5,1764990.75,6.5,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,3760184,481.4,5.2,39.1,89.0,348.1,3443.0,1006.5,2162.2,274.3
2010,Oregon,9.96,8.6,9.96,218.056,3034354.25,1991085.3333333333,10.691666666666668,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,3838332,251.4,2.5,32.3,63.1,153.5,3039.3,522.0,2279.5,237.8
2010,Pennsylvania,8.6,8.6,8.6,218.056,10049131.333333334,6358834.166666667,8.166666666666666,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,12717722,366.5,5.1,27.3,128.8,205.3,2173.1,434.1,1607.5,131.5
2010,Rhode Island,8.78,8.6,8.78,218.056,842734.75,571356.0,11.625,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,1052528,257.4,2.8,28.3,74.3,152.0,2561.4,581.8,1751.2,228.3
2010,South Carolina,0.0,8.6,8.6,218.056,3564618.8333333335,2173901.3333333335,11.3,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,4637106,602.2,5.7,33.4,108.2,454.8,3905.4,997.6,2621.1,286.7
2010,South Dakota,8.6,8.6,8.6,218.056,619307.3333333334,443634.75,4.908333333333334,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,816598,268.9,2.8,47.1,18.9,200.1,1859.9,390.9,1371.1,98.0
2010,Tennessee,0.0,8.6,8.6,218.056,4925389.5,3093425.9166666665,9.825,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,6357436,612.0,5.6,34.2,131.5,440.7,3662.7,1011.3,2418.1,233.3
2010,Texas,8.6,8.6,8.6,218.056,18567149.333333332,12258425.083333334,8.191666666666666,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,25253466,448.4,4.9,30.2,130.1,283.2,3766.8,905.2,2592.2,269.4
2010,Utah,8.6,8.6,8.6,218.056,1970916.1666666667,1350136.9166666667,7.933333333333334,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,2775479,213.5,1.9,35.4,45.7,130.4,3182.0,543.9,2422.7,215.4
2010,Vermont,9.56,8.6,9.56,218.056,507844.75,359711.6666666667,6.316666666666666,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,625909,131.0,1.1,22.5,12.1,95.2,2262.3,534.9,1657.3,70.1
2010,Virginia,8.6,8.6,8.6,218.056,6144282.75,4163300.5,7.291666666666667,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,8023953,214.2,4.7,19.7,70.8,119.0,2335.5,383.9,1819.4,132.2
2010,Washington,10.14,8.6,10.14,218.056,5245864.25,3457981.9166666665,9.133333333333333,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,6742950,313.5,2.3,38.2,87.9,185.0,3699.1,818.5,2498.8,381.8
2010,West Virginia,8.6,8.6,8.6,218.056,1476456.6666666667,809945.0833333334,8.633333333333333,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,1854368,301.2,3.1,19.5,41.8,236.7,2227.2,581.2,1515.6,130.4
2010,Wisconsin,8.6,8.6,8.6,218.056,4435706.333333333,3082060.8333333335,8.5,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,5691659,248.9,2.7,20.9,79.3,145.9,2508.6,468.0,1897.4,143.2
2010,Wyoming,6.11,8.6,8.6,218.056,430897.1666666667,301903.1666666667,6.941666666666666,1913858.0,15049.0,16789.8,0.17500000000000002,0.9583333333333334,564554,197.9,1.4,28.7,13.6,154.1,2456.6,381.0,1970.8,104.9
2011,Alabama,0.0,8.34,8.34,224.939,3725084.6666666665,2201954.5,9.583333333333334,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,4803689,419.8,6.2,28.5,102.1,282.9,3605.4,1064.2,2319.3,222.0
2011,Alaska,8.91,8.34,8.91,224.939,528559.9166666666,364445.25,7.733333333333333,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,723860,610.1,4.1,60.2,79.6,466.1,2637.8,394.0,2052.1,191.7
2011,Arizona,8.45,8.34,8.45,224.939,4926325.25,3051762.5833333335,9.433333333333334,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,6467315,414.2,6.1,38.6,110.5,259.0,3554.7,845.7,2402.9,306.2
2011,Arkansas,7.19,8.34,8.34,224.939,2254423.0833333335,1357541.4166666667,7.908333333333334,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,2938582,482.3,5.4,41.9,80.2,354.8,3757.9,1157.6,2404.1,196.3
2011,California,9.2,8.34,9.2,224.939,28952844.75,18405178.75,11.891666666666666,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,37683933,411.2,4.8,20.3,144.1,242.0,2584.2,610.5,1584.0,389.7
2011,Colorado,8.46,8.34,8.46,224.939,3925293.6666666665,2730173.1666666665,8.691666666666666,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,5116302,314.4,3.0,44.7,64.5,202.2,2595.3,502.8,1877.4,215.0
2011,Connecticut,9.49,8.34,9.49,224.939,2829089.4166666665,1914290.25,9.016666666666667,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,3586717,275.7,3.6,19.2,102.9,150.1,2152.5,431.3,1535.3,186.0
2011,Delaware,8.34,8.34,8.34,224.939,711379.6666666666,443784.4166666667,7.608333333333333,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,908137,566.4,5.3,33.8,171.6,355.8,3431.5,838.8,2422.7,170.1
2011,District of Columbia,9.49,8.34,9.49,224.939,516883.5,352151.3333333333,10.191666666666666,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,619020,1200.8,17.4,27.9,661.4,494.0,4790.5,622.0,3448.5,720.0
2011,Florida,8.34,8.34,8.34,224.939,15209662.583333334,9260509.083333334,10.0,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,19082262,514.6,5.2,27.6,134.3,347.5,3517.4,891.8,2418.0,207.6
2011,Georgia,5.92,8.34,8.34,224.939,7381036.5,4739137.666666667,10.158333333333331,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,9812460,374.6,5.6,21.1,125.0,223.0,3640.6,978.5,2359.7,302.5
2011,Hawaii,8.34,8.34,8.34,224.939,1055844.5,660465.0,6.833333333333333,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,1378129,251.4,1.5,25.6,72.1,152.2,3183.6,592.5,2266.8,324.3
2011,Idaho,8.34,8.34,8.34,224.939,1179092.4166666667,764066.9166666666,8.166666666666666,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,1583744,202.2,2.2,28.0,11.9,160.1,2075.8,436.6,1555.1,84.0
2011,Illinois,9.49,8.34,9.49,224.939,9949849.0,6568428.416666667,9.758333333333333,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,12859752,424.0,6.1,23.6,157.2,237.1,2678.7,604.4,1845.8,228.5
2011,Indiana,8.34,8.34,8.34,224.939,5002729.333333333,3188446.9166666665,8.908333333333333,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,6516353,331.8,4.7,27.0,107.1,193.0,3161.5,776.1,2158.1,227.4
2011,Iowa,8.34,8.34,8.34,224.939,2375851.3333333335,1670116.3333333333,5.6499999999999995,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,3064097,257.3,1.4,28.3,26.9,200.7,2351.2,573.5,1647.2,130.5
2011,Kansas,8.34,8.34,8.34,224.939,2161751.75,1497807.0,6.383333333333333,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,2870386,355.7,3.9,39.1,50.4,262.3,3088.6,651.9,2203.8,232.9
2011,Kentucky,8.34,8.34,8.34,224.939,3371492.5,2061205.6666666667,9.375,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,4366814,239.6,3.5,34.3,84.8,117.0,2725.9,750.0,1822.5,153.5
2011,Louisiana,0.0,8.34,8.34,224.939,3477805.0,2080086.5833333333,7.433333333333334,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,4574766,554.6,11.1,27.6,114.4,401.6,3683.9,1010.8,2473.9,199.2
2011,Maine,8.62,8.34,8.62,224.939,1079355.75,698901.3333333334,7.725,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,1328544,123.3,2.0,29.7,27.9,63.8,2546.3,592.0,1873.2,81.1
2011,Maryland,8.34,8.34,8.34,224.939,4553234.833333333,3096908.0833333335,7.316666666666666,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,5839572,493.5,6.8,20.5,177.1,289.0,2857.2,613.5,1968.5,275.2
2011,Massachusetts,9.2,8.34,9.2,224.939,5295565.166666667,3484169.9166666665,7.225,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,6607003,427.3,2.8,25.0,102.4,297.0,2252.6,551.0,1538.4,163.2
2011,Michigan,8.51,8.34,8.51,224.939,7755121.916666667,4668640.416666667,10.008333333333333,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,9876801,442.8,6.2,44.0,103.9,288.6,2544.6,706.3,1586.2,252.2
2011,Minnesota,6.04,8.34,8.34,224.939,4150149.9166666665,2952236.8333333335,6.5249999999999995,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,5347299,230.5,1.4,39.5,63.3,126.2,2546.8,480.3,1914.1,152.4
2011,Mississippi,0.0,8.34,8.34,224.939,2245128.0833333335,1346145.6666666667,9.775,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,2977457,269.0,7.8,29.0,83.8,148.4,3016.3,1031.8,1819.6,164.8
2011,Missouri,8.34,8.34,8.34,224.939,4648959.0,3032563.1666666665,8.641666666666667,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,6008984,447.5,6.1,24.4,104.4,312.5,3313.1,746.8,2311.2,255.1
2011,Montana,4.6,8.34,8.34,224.939,784510.75,501026.9166666667,6.625,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,997667,276.1,2.9,36.7,17.1,219.4,2394.1,335.5,1913.4,145.2
2011,Nebraska,8.34,8.34,8.34,224.939,1399913.9166666667,1003443.6666666666,4.3999999999999995,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,1842234,253.6,3.7,37.9,53.9,158.1,2762.6,473.6,2066.0,223.0
2011,Nevada,8.34,8.34,8.34,224.939,2092674.0833333333,1360623.9166666667,13.316666666666668,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,2720028,568.1,5.1,33.6,158.4,371.0,2576.3,747.9,1476.3,352.1
2011,New Hampshire,8.34,8.34,8.34,224.939,1060141.0833333333,736689.6666666666,5.45,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,1317807,217.3,1.2,44.1,38.6,133.4,2485.6,473.8,1927.3,84.5
2011,New Jersey,8.34,8.34,8.34,224.939,6916237.083333333,4561838.916666667,9.375,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,8834773,307.9,4.3,11.4,138.2,154.0,2147.4,489.4,1460.9,197.1
2011,New Mexico,8.62,8.34,8.62,224.939,1583448.0833333333,925002.8333333334,7.216666666666666,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,2078674,572.7,7.6,41.2,82.7,441.1,3538.3,1030.4,2248.1,259.8
2011,New York,8.34,8.34,8.34,224.939,15474263.5,9536217.75,8.358333333333333,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,19501616,397.2,3.9,14.1,145.7,233.5,1906.7,334.5,1473.5,98.7
2011,North Carolina,8.34,8.34,8.34,224.939,7416868.416666667,4657680.5,10.233333333333333,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,9651103,346.3,5.2,20.3,97.9,222.9,3500.2,1093.5,2232.4,174.3
2011,North Dakota,8.34,8.34,8.34,224.939,533219.5,387364.75,3.358333333333333,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,684740,248.1,3.5,38.8,13.3,192.5,1947.3,359.0,1444.5,143.9
2011,Ohio,8.51,8.34,8.51,224.939,8996690.5,5774213.166666667,8.816666666666666,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,11541007,305.2,4.3,31.9,138.6,130.4,3297.6,978.3,2138.0,181.3
2011,Oklahoma,2.3,8.34,8.34,224.939,2867950.6666666665,1767018.5,5.591666666666666,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,3784163,457.5,5.6,37.3,86.9,327.7,3372.4,963.5,2115.8,293.1
2011,Oregon,9.77,8.34,9.77,224.939,3066900.6666666665,1995729.1666666667,9.608333333333333,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,3868229,249.3,2.2,32.0,57.8,157.3,3150.5,535.2,2379.9,235.4
2011,Pennsylvania,8.34,8.34,8.34,224.939,10119106.166666666,6380658.083333333,7.741666666666667,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,12743948,362.4,5.0,26.2,126.8,204.4,2224.1,454.9,1636.9,132.4
2011,Rhode Island,8.51,8.34,8.51,224.939,844462.75,561981.75,11.016666666666666,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,1050646,246.1,1.9,30.4,70.8,143.1,2662.7,650.6,1786.0,226.1
2011,South Carolina,0.0,8.34,8.34,224.939,3612048.0833333335,2185411.5833333335,10.45,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,4673348,596.9,6.8,35.9,99.1,455.0,3921.0,1013.2,2616.0,291.8
2011,South Dakota,8.34,8.34,8.34,224.939,623837.5833333334,445800.0833333333,4.6000000000000005,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,823593,255.6,2.4,61.1,20.3,171.8,1857.6,355.4,1387.0,115.2
2011,Tennessee,0.0,8.34,8.34,224.939,4973466.083333333,3116957.0,9.108333333333333,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,6399787,607.8,5.9,32.7,126.3,442.8,3607.9,981.8,2405.2,221.0
2011,Texas,8.34,8.34,8.34,224.939,18967567.75,12500076.25,8.016666666666667,2207954.0,15599.7,17052.4,0.10166666666666667,1.6666666666666667,25631778,408.6,4.4,29.2,111.7,263.3,3483.2,841.7,2392.1,249.4
